"","Region","fips","State","pre_post","average_mobility"
"3402","Monroe County",21171,"Kentucky","Pre",17.7857142857143
"3403","Monroe County",26115,"Michigan","Post",10.6190476190476
"3404","Monroe County",26115,"Michigan","Pre",9.26904761904762
"3405","Monroe County",28095,"Mississippi","Post",-2.35714285714286
"3406","Monroe County",28095,"Mississippi","Pre",0.928571428571429
"3407","Monroe County",29137,"Missouri","Post",-2.875
"3408","Monroe County",29137,"Missouri","Pre",6.3
"3409","Monroe County",36055,"New York","Post",9.40238095238094
"3410","Monroe County",36055,"New York","Pre",5.14285714285714
"3411","Monroe County",39111,"Ohio","Post",5.15277777777778
"3412","Monroe County",39111,"Ohio","Pre",2.58333333333333
"3413","Monroe County",42089,"Pennsylvania","Post",6.55952380952381
"3414","Monroe County",42089,"Pennsylvania","Pre",5.67857142857143
"3415","Monroe County",47123,"Tennessee","Post",7.9702380952381
"3416","Monroe County",47123,"Tennessee","Pre",5.20238095238095
"3417","Monroe County",54063,"West Virginia","Post",-17.9
"3418","Monroe County",54063,"West Virginia","Pre",1.875
"3419","Monroe County",55081,"Wisconsin","Post",3.18571428571429
"3420","Monroe County",55081,"Wisconsin","Pre",7.175
"3421","Montague County",48337,"Texas","Post",-10.5952380952381
"3422","Montague County",48337,"Texas","Pre",3.26190476190476
"3423","Montcalm County",26117,"Michigan","Post",7.67261904761905
"3424","Montcalm County",26117,"Michigan","Pre",7.46428571428571
"3425","Monterey County",6053,"California","Post",3.39285714285714
"3426","Monterey County",6053,"California","Pre",4.91666666666667
"3427","Montezuma County",8083,"Colorado","Post",14.9702380952381
"3428","Montezuma County",8083,"Colorado","Pre",13.8809523809524
"3429","Montgomery County",1101,"Alabama","Post",1.23809523809524
"3430","Montgomery County",1101,"Alabama","Pre",9.46428571428572
"3431","Montgomery County",5097,"Arkansas","Post",-9.625
"3432","Montgomery County",5097,"Arkansas","Pre",2.5
"3433","Montgomery County",13209,"Georgia","Post",-2.6
"3434","Montgomery County",13209,"Georgia","Pre",15.1
"3435","Montgomery County",17135,"Illinois","Post",10.3095238095238
"3436","Montgomery County",17135,"Illinois","Pre",10.75
"3437","Montgomery County",18107,"Indiana","Post",7.04761904761904
"3438","Montgomery County",18107,"Indiana","Pre",5.97023809523809
"3439","Montgomery County",19137,"Iowa","Post",-11.6547619047619
"3440","Montgomery County",19137,"Iowa","Pre",11.1428571428571
"3441","Montgomery County",20125,"Kansas","Post",14.4404761904762
"3442","Montgomery County",20125,"Kansas","Pre",14.9166666666667
"3443","Montgomery County",21173,"Kentucky","Post",9.73214285714286
"3444","Montgomery County",21173,"Kentucky","Pre",13.3285714285714
"3445","Montgomery County",24031,"Maryland","Post",7.16666666666666
"3446","Montgomery County",24031,"Maryland","Pre",2.72619047619047
"3447","Montgomery County",28097,"Mississippi","Post",-4.30357142857143
"3448","Montgomery County",28097,"Mississippi","Pre",4.16666666666667
"3449","Montgomery County",29139,"Missouri","Post",0.583333333333333
"3450","Montgomery County",29139,"Missouri","Pre",8.60714285714286
"3451","Montgomery County",36057,"New York","Post",6.87619047619048
"3452","Montgomery County",36057,"New York","Pre",6.63333333333334
"3453","Montgomery County",37123,"North Carolina","Post",4.66785714285714
"3454","Montgomery County",37123,"North Carolina","Pre",3.82857142857143
"3455","Montgomery County",39113,"Ohio","Post",6.03571428571429
"3456","Montgomery County",39113,"Ohio","Pre",9.2547619047619
"3457","Montgomery County",42091,"Pennsylvania","Post",5.57380952380952
"3458","Montgomery County",42091,"Pennsylvania","Pre",6.39285714285714
"3459","Montgomery County",47125,"Tennessee","Post",-1.40476190476191
"3460","Montgomery County",47125,"Tennessee","Pre",12.9404761904762
"3461","Montgomery County",48339,"Texas","Post",-14.5
"3462","Montgomery County",48339,"Texas","Pre",2.54761904761905
"3463","Montgomery County",51121,"Virginia","Post",0.528571428571428
"3464","Montgomery County",51121,"Virginia","Pre",3.87142857142857
"3465","Montmorency County",26119,"Michigan","Post",9.03571428571429
"3466","Montmorency County",26119,"Michigan","Pre",1.58333333333333
"3467","Montour County",42093,"Pennsylvania","Post",6.16666666666666
"3468","Montour County",42093,"Pennsylvania","Pre",4.76190476190476
"3469","Montrose County",8085,"Colorado","Post",3.88690476190476
"3470","Montrose County",8085,"Colorado","Pre",5.20833333333333
"3471","Moody County",46101,"South Dakota","Post",-18.1666666666667
"3472","Moody County",46101,"South Dakota","Pre",0
"3473","Moore County",37125,"North Carolina","Post",2.12142857142857
"3474","Moore County",37125,"North Carolina","Pre",2.85
"3475","Moore County",47127,"Tennessee","Post",-11.5
"3476","Moore County",47127,"Tennessee","Pre",3.5
"3477","Moore County",48341,"Texas","Post",-6.31547619047619
"3478","Moore County",48341,"Texas","Pre",5.35833333333334
"3479","Morehouse County",22067,"Louisiana","Post",12.6666666666667
"3480","Morehouse County",22067,"Louisiana","Pre",10.4047619047619
"3481","Morgan County",1103,"Alabama","Post",7.41666666666667
"3482","Morgan County",1103,"Alabama","Pre",16.2619047619048
"3483","Morgan County",8087,"Colorado","Post",4.6547619047619
"3484","Morgan County",8087,"Colorado","Pre",8.78571428571429
"3485","Morgan County",13211,"Georgia","Post",-2.89285714285714
"3486","Morgan County",13211,"Georgia","Pre",8.23214285714286
"3487","Morgan County",17137,"Illinois","Post",10.1035714285714
"3488","Morgan County",17137,"Illinois","Pre",8.17380952380953
"3489","Morgan County",18109,"Indiana","Post",6.41071428571429
"3490","Morgan County",18109,"Indiana","Pre",6.94642857142857
"3491","Morgan County",21175,"Kentucky","Post",1.375
"3492","Morgan County",21175,"Kentucky","Pre",2.375
"3493","Morgan County",29141,"Missouri","Post",17.7619047619048
"3494","Morgan County",29141,"Missouri","Pre",14.0714285714286
"3495","Morgan County",39115,"Ohio","Post",2.08333333333333
"3496","Morgan County",39115,"Ohio","Pre",0.266666666666667
"3497","Morgan County",47129,"Tennessee","Post",4.78571428571428
"3498","Morgan County",47129,"Tennessee","Pre",9.47619047619048
"3499","Morgan County",49029,"Utah","Post",5
"3500","Morgan County",49029,"Utah","Pre",-0.9
"3501","Morgan County",54065,"West Virginia","Post",-2.35714285714286
"3502","Morgan County",54065,"West Virginia","Pre",10.5952380952381
"3503","Morrill County",31123,"Nebraska","Post",-22.6666666666667
"3504","Morris County",20127,"Kansas","Post",-16.125
"3505","Morris County",20127,"Kansas","Pre",-12.6666666666667
"3506","Morris County",34027,"New Jersey","Post",8.85714285714286
"3507","Morris County",34027,"New Jersey","Pre",7.30952380952381
"3508","Morris County",48343,"Texas","Post",-9.8095238095238
"3509","Morris County",48343,"Texas","Pre",2.88095238095238
"3510","Morrison County",27097,"Minnesota","Post",5.16071428571429
"3511","Morrison County",27097,"Minnesota","Pre",7.14285714285715
"3512","Morrow County",39117,"Ohio","Post",9.41428571428571
"3513","Morrow County",39117,"Ohio","Pre",9.04642857142857
"3514","Morrow County",41049,"Oregon","Post",6.17857142857143
"3515","Morrow County",41049,"Oregon","Pre",7.21428571428571
"3516","Morton County",38059,"North Dakota","Post",2.51785714285714
"3517","Morton County",38059,"North Dakota","Pre",4.30357142857143
"3518","Moultrie County",17139,"Illinois","Post",0.625
"3519","Moultrie County",17139,"Illinois","Pre",13.125
"3520","Mountrail County",38061,"North Dakota","Post",0.190476190476191
"3521","Mountrail County",38061,"North Dakota","Pre",1.83333333333333
"3522","Mower County",27099,"Minnesota","Post",1.88095238095237
"3523","Mower County",27099,"Minnesota","Pre",6.14285714285715
"3524","Muhlenberg County",21177,"Kentucky","Post",7.19047619047621
"3525","Muhlenberg County",21177,"Kentucky","Pre",10.5952380952381
"3526","Multnomah County",41051,"Oregon","Post",4.19047619047618
"3527","Multnomah County",41051,"Oregon","Pre",5.15476190476191
"3528","Murray County",13213,"Georgia","Post",0.059523809523809
"3529","Murray County",13213,"Georgia","Pre",6.42261904761905
"3530","Murray County",27101,"Minnesota","Post",-20.125
"3531","Murray County",27101,"Minnesota","Pre",0.3
"3532","Murray County",40099,"Oklahoma","Post",0.779761904761905
"3533","Murray County",40099,"Oklahoma","Pre",11.2023809523809
"3534","Muscatine County",19139,"Iowa","Post",-2.97619047619047
"3535","Muscatine County",19139,"Iowa","Pre",17.6369047619048
"3536","Muscogee County",13215,"Georgia","Post",1.85714285714286
"3537","Muscogee County",13215,"Georgia","Pre",10.2142857142857
"3538","Muskegon County",26121,"Michigan","Post",10.6285714285714
"3539","Muskegon County",26121,"Michigan","Pre",10
"3540","Muskingum County",39119,"Ohio","Post",3.07142857142857
"3541","Muskingum County",39119,"Ohio","Pre",4.72857142857143
"3542","Muskogee County",40101,"Oklahoma","Post",-5.88333333333333
"3543","Muskogee County",40101,"Oklahoma","Pre",4.50952380952381
"3544","Nacogdoches County",48347,"Texas","Post",-14.7821428571429
"3545","Nacogdoches County",48347,"Texas","Pre",-0.721428571428571
"3546","Nantucket County",25019,"Massachusetts","Post",6.55952380952381
"3547","Nantucket County",25019,"Massachusetts","Pre",4.26190476190476
"3548","Napa County",6055,"California","Post",5.37142857142857
"3549","Napa County",6055,"California","Pre",7.31428571428571
"3550","Nash County",37127,"North Carolina","Post",6.45714285714286
"3551","Nash County",37127,"North Carolina","Pre",6.46428571428571
"3552","Nassau County",12089,"Florida","Post",10.7380952380952
"3553","Nassau County",12089,"Florida","Pre",5.41666666666667
"3554","Nassau County",36059,"New York","Post",6.45238095238095
"3555","Nassau County",36059,"New York","Pre",2.78571428571429
"3556","Natchitoches County",22069,"Louisiana","Post",7.53571428571429
"3557","Natchitoches County",22069,"Louisiana","Pre",7.27380952380953
"3558","Natrona County",56025,"Wyoming","Post",1.4047619047619
"3559","Natrona County",56025,"Wyoming","Pre",7.03095238095239
"3560","Navajo County",4017,"Arizona","Post",12.1785714285714
"3561","Navajo County",4017,"Arizona","Pre",12.1428571428572
"3562","Navarro County",48349,"Texas","Post",-10.5928571428571
"3563","Navarro County",48349,"Texas","Pre",4.56428571428571
"3564","Nelson County",21179,"Kentucky","Post",6.11309523809524
"3565","Nelson County",21179,"Kentucky","Pre",6.08333333333334
"3566","Nelson County",51125,"Virginia","Post",7.73809523809525
"3567","Nelson County",51125,"Virginia","Pre",11.75
"3568","Nemaha County",20131,"Kansas","Post",-7.9375
"3569","Nemaha County",20131,"Kansas","Pre",-0.25
"3570","Nemaha County",31127,"Nebraska","Post",-16.1875
"3571","Nemaha County",31127,"Nebraska","Pre",-4.75
"3572","Neosho County",20133,"Kansas","Post",9.21428571428571
"3573","Neosho County",20133,"Kansas","Pre",13.5357142857143
"3574","Neshoba County",28099,"Mississippi","Post",0.142857142857149
"3575","Neshoba County",28099,"Mississippi","Pre",9.07142857142857
"3576","Nevada County",5099,"Arkansas","Post",-3.94047619047619
"3577","Nevada County",5099,"Arkansas","Pre",4.21428571428571
"3578","Nevada County",6057,"California","Post",-3.33333333333333
"3579","Nevada County",6057,"California","Pre",-2.14285714285714
"3580","New Castle County",10003,"Delaware","Post",-1.84523809523809
"3581","New Castle County",10003,"Delaware","Pre",8.45238095238096
"3582","New Hanover County",37129,"North Carolina","Post",4.10714285714286
"3583","New Hanover County",37129,"North Carolina","Pre",0.535714285714285
"3584","New Haven County",9009,"Connecticut","Post",4.97619047619048
"3585","New Haven County",9009,"Connecticut","Pre",9.40476190476189
"3586","New Kent County",51127,"Virginia","Post",1
"3587","New Kent County",51127,"Virginia","Pre",8.57142857142857
"3588","New London County",9011,"Connecticut","Post",5.17857142857143
"3589","New London County",9011,"Connecticut","Pre",6.36904761904762
"3590","New Madrid County",29143,"Missouri","Post",8.85119047619047
"3591","New Madrid County",29143,"Missouri","Pre",-1.63095238095238
"3592","New York County",36061,"New York","Post",-2.41666666666667
"3593","New York County",36061,"New York","Pre",0.559523809523809
"3594","Newaygo County",26123,"Michigan","Post",13.6845238095238
"3595","Newaygo County",26123,"Michigan","Pre",11.5285714285714
"3596","Newberry County",45071,"South Carolina","Post",4.675
"3597","Newberry County",45071,"South Carolina","Pre",6.61428571428571
"3598","Newport County",44005,"Rhode Island","Post",11.2880952380952
"3599","Newport County",44005,"Rhode Island","Pre",7.95
"3600","Newport News city",51700,"Virginia","Post",1.64285714285714
"3601","Newport News city",51700,"Virginia","Pre",6.92857142857142
"3602","Newton County",13217,"Georgia","Post",-3.225
"3603","Newton County",13217,"Georgia","Pre",5.78571428571429
"3604","Newton County",18111,"Indiana","Post",9.25
"3605","Newton County",18111,"Indiana","Pre",7.96428571428571
"3606","Newton County",28101,"Mississippi","Post",0.214285714285709
"3607","Newton County",28101,"Mississippi","Pre",1.21428571428571
"3608","Newton County",29145,"Missouri","Post",4.75357142857143
"3609","Newton County",29145,"Missouri","Pre",6.92619047619048
"3610","Newton County",48351,"Texas","Post",-4.5
"3611","Newton County",48351,"Texas","Pre",6.66666666666667
"3612","Nez Perce County",16069,"Idaho","Post",4.79761904761905
"3613","Nez Perce County",16069,"Idaho","Pre",4.11309523809524
"3614","Niagara County",36063,"New York","Post",14.8690476190476
"3615","Niagara County",36063,"New York","Pre",6.21428571428571
"3616","Nicholas County",21181,"Kentucky","Pre",-2
"3617","Nicholas County",54067,"West Virginia","Post",-2.69047619047618
"3618","Nicholas County",54067,"West Virginia","Pre",11.047619047619
"3619","Nicollet County",27103,"Minnesota","Post",-3.375
"3620","Nicollet County",27103,"Minnesota","Pre",6.22619047619048
"3621","Noble County",18113,"Indiana","Post",9.33333333333333
"3622","Noble County",18113,"Indiana","Pre",8.57738095238095
"3623","Noble County",39121,"Ohio","Post",5.2
"3624","Noble County",39121,"Ohio","Pre",4
"3625","Noble County",40103,"Oklahoma","Post",-8.10714285714286
"3626","Noble County",40103,"Oklahoma","Pre",10.1428571428571
"3627","Nobles County",27105,"Minnesota","Post",0.303571428571429
"3628","Nobles County",27105,"Minnesota","Pre",5.32738095238096
"3629","Nodaway County",29147,"Missouri","Post",2.07142857142857
"3630","Nodaway County",29147,"Missouri","Pre",2.59523809523809
"3631","Nolan County",48353,"Texas","Post",-6.85714285714286
"3632","Nolan County",48353,"Texas","Pre",14.4464285714286
"3633","Norfolk city",51710,"Virginia","Post",0.142857142857139
"3634","Norfolk city",51710,"Virginia","Pre",7
"3635","Norfolk County",25021,"Massachusetts","Post",5.17857142857143
"3636","Norfolk County",25021,"Massachusetts","Pre",8.27380952380952
"3637","Norman County",27107,"Minnesota","Post",-2.5
"3638","Norman County",27107,"Minnesota","Pre",2.3
"3639","Northampton County",37131,"North Carolina","Post",5.88095238095238
"3640","Northampton County",37131,"North Carolina","Pre",3.15476190476191
"3641","Northampton County",42095,"Pennsylvania","Post",8.86904761904762
"3642","Northampton County",42095,"Pennsylvania","Pre",8.71428571428572
"3643","Northampton County",51131,"Virginia","Post",6.5952380952381
"3644","Northampton County",51131,"Virginia","Pre",9.02380952380952
"3645","Northumberland County",42097,"Pennsylvania","Post",5.89285714285714
"3646","Northumberland County",42097,"Pennsylvania","Pre",4.69642857142857
"3647","Northumberland County",51133,"Virginia","Post",13.702380952381
"3648","Northumberland County",51133,"Virginia","Pre",5.98809523809524
"3649","Norton city",51720,"Virginia","Post",-0.928571428571429
"3650","Norton city",51720,"Virginia","Pre",11.7857142857143
"3651","Nottoway County",51135,"Virginia","Post",16.75
"3652","Nottoway County",51135,"Virginia","Pre",17.2142857142857
"3653","Nowata County",40105,"Oklahoma","Post",-11
"3654","Nowata County",40105,"Oklahoma","Pre",11.3214285714286
"3655","Noxubee County",28103,"Mississippi","Post",-1.23333333333333
"3656","Noxubee County",28103,"Mississippi","Pre",3.82142857142857
